Player,School,Pos,labels,X1,X2,Status,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM
Skylar McBee,Tennessee,Guard,Game Manager,2.06535619,0.012861741,Inactive,131,2409,4.6,13.6,0.339,0.5,1.8,0.292,4.1,11.8,0.346,2.2,2.5,0.86,3.9,2,1.9,0.1,1.8,5.4,15.5,109.8,103.6,9.3,0.523,0.489,0.866,0.186,544,1.2,6.3,3.7,6.2,1.8,0.1,10.7,14,3.1,2.5,5.5,0.092,2.9,0.2,3.1
Skylar Spencer,San Diego State,Forward,Defensive Big,-3.601805673,-2.237704367,Inactive,144,3104,4.5,7.8,0.581,4.5,7.8,0.581,0,0,0,1.9,4.1,0.461,13.1,0.9,1.4,6.1,1.9,5.8,11,114.4,88.3,16,0.562,0.581,0,0.524,595,10,14.4,12.2,2.8,1.4,10.9,16.1,9.8,3.7,8.3,11.9,0.154,-0.5,9.2,8.7
Skyler Flatten,South Dakota State,Guard,Swingman,1.354091498,0.182363077,Active,59,778,6,14.9,0.404,2.7,5.5,0.493,3.3,9.4,0.352,2.6,3.2,0.791,6.2,2.6,1.6,0.8,2.3,2.7,17.9,108.8,108.6,12.9,0.545,0.515,0.631,0.217,223,2.8,9.1,6.1,8.5,1.6,1.6,12.1,16.6,1,0.6,1.6,0.084,0.3,-1.5,-1.2
Skyler Halford,Brigham Young,Guard,Game Manager,1.908716675,-0.23223326,Inactive,69,1152,8.6,18.8,0.458,4.7,9.1,0.516,3.9,9.7,0.403,5.2,6,0.864,5.4,5.4,1.9,0,3.9,5.5,26.3,117.5,107.1,17.8,0.608,0.562,0.517,0.321,500,1.6,8.9,5.3,18.1,1.9,0.1,15.1,21.8,3,1.1,4.1,0.143,4.4,-1.4,3
Skyler White,George Washington,Forward,Versatile Forward,-1.700637831,1.654413305,Inactive,25,71,10,27.6,0.364,5.8,13.4,0.438,4.2,14.2,0.294,3.3,5.8,0.571,22.6,5.8,1.7,1.7,1.7,7.5,27.6,110.1,91.2,22.4,0.454,0.439,0.515,0.212,34,10.3,34.3,22.6,23.5,1.7,3.5,5.2,27.3,0.2,0.2,0.3,0.189,2.9,2.4,5.3
Solomon Hainna,Evansville,Forward,Versatile Forward,-0.756607654,1.887762621,Active,28,297,3.4,8.4,0.405,2.8,6.8,0.412,0.6,1.6,0.375,3.2,5.6,0.571,12.3,1,2,0,2.6,8.2,10.7,92.4,100.5,7.4,0.479,0.44,0.19,0.667,55,5.7,18.4,12.2,3.1,2,0,19,12.2,0,0.5,0.5,0.066,-3.4,0.5,-2.8
Solomon Hill,Arizona,Forward,Shooting Wing,-0.254359537,1.04467451,Inactive,139,4030,7.3,15.1,0.481,5.5,10.5,0.528,1.7,4.6,0.375,5.1,6.8,0.745,11.5,4.5,1.9,0.7,4.3,5,21.3,112.1,99.1,17.9,0.582,0.538,0.303,0.453,1480,7.8,15.8,11.8,15.8,1.9,1.3,19.1,19.7,9,6,15,0.149,4.8,3.6,8.4
Solomon Mangham,Howard,Forward,Shooting Wing,-0.65879415,0.957514985,Active,104,2249,6.2,17.9,0.349,3.6,9.3,0.383,2.7,8.6,0.313,2.4,3.8,0.626,11.8,1,1.1,0.8,2.5,5.6,17.6,96.2,105.7,10.5,0.446,0.424,0.479,0.214,654,7.4,14.7,11,4.2,1.1,1.6,11.2,18.8,0.9,2.5,3.4,0.06,-3.7,-3,-6.7
Solomon Poole,Georgia Tech,Guard,Game Manager,1.830523347,-0.91461551,Inactive,85,1608,8.3,23.5,0.354,4.6,11.7,0.398,3.7,11.8,0.31,2,3.4,0.6,5.9,5.3,1.8,0.3,6.9,5.9,22.3,80.3,106.9,7.6,0.445,0.432,0.503,0.145,581,2.2,9.4,5.7,19.9,1.8,0.5,21.7,28,-2.2,1.5,-0.7,-0.018,-3.9,-2,-5.9
Solomon Young,Iowa State,Forward,Offensive Big,-2.439664627,0.130405174,Active,30,524,5.8,9.1,0.643,5.7,8.8,0.654,0.1,0.3,0.333,2.6,4.3,0.6,10.7,0.1,1.2,2.6,2.6,7.4,14.4,116.3,103.1,13.3,0.646,0.649,0.036,0.476,132,9,12,10.5,0.3,1.2,4.7,18.9,12.2,0.8,0.7,1.5,0.112,0.6,3.2,3.8
Sommy Ogukwe,Liberty,Forward,Defensive Big,-3.978341891,-1.704838975,Inactive,71,487,3.4,6.9,0.5,3.4,6.8,0.509,0,0.1,0,1.8,4.4,0.417,15.3,0.7,1.7,4.2,4.6,12.3,8.7,81.1,96.2,8.3,0.486,0.5,0.018,0.643,82,10.2,19.3,14.8,2.3,1.7,7.6,33.6,11.5,-0.2,0.9,0.6,0.051,-6.7,2.7,-4
Sorena Orandi,Saint Francis (PA),Guard,Swingman,1.182144887,-0.279011918,Inactive,91,1083,5.7,15.7,0.361,2.8,7,0.399,2.9,8.6,0.322,2.7,3.8,0.702,6.6,4.4,1.3,0.1,4.3,6.1,16.9,91.6,110.9,8.6,0.47,0.44,0.487,0.235,298,2.7,10.6,6.6,16.8,1.3,0.2,19.3,18.9,0,0.4,0.4,0.024,-5.8,-2.6,-8.4
Speedy Smith,Louisiana Tech,Guard,Game Manager,3.043384575,-0.696053501,Inactive,140,4109,3.9,10,0.389,2.3,5.6,0.415,1.6,4.5,0.356,2.7,3.9,0.689,7.5,12,3.6,0.2,4.7,4.1,12.1,104.8,94.6,14.9,0.508,0.468,0.446,0.39,1246,2.9,12.2,7.3,35.7,3.6,0.3,28.5,14.2,4.8,8.1,12.9,0.126,0.5,2,2.5
Spencer Barks,Maryland,Forward,Scoring Wing,-0.970845136,0.297951544,Inactive,26,44,0,10.9,0,0,10.9,0,0,0,0,9.5,16.3,0.583,10.9,0,0,1.4,2.7,6.8,9.5,64.5,104.9,-0.3,0.255,0,0,1.5,8,7.9,13,10.6,0,0,2.3,12.7,18.2,-0.1,0,0,-0.044,-9.9,-3,-12.9
Spencer Butterfield,Utah State,Guard,Shooting Wing,-0.09966279,0.918332352,Inactive,61,1827,9.1,19.1,0.479,5,9.9,0.511,4.1,9.2,0.445,4.5,5.4,0.832,13.7,5.5,1.4,0.7,3.6,4.7,26.9,123.9,103.8,22.5,0.621,0.586,0.483,0.284,736,7.6,18.3,13.2,18.8,1.4,1.2,14.2,21.5,6.1,2.2,8.3,0.182,6.9,0.4,7.3
Spencer Coleman,Montana,Forward,Shooting Wing,-0.4907614,1.021716373,Inactive,32,686,8,15.8,0.503,5.8,10.2,0.563,2.2,5.6,0.393,4,5.2,0.772,10.8,2.3,2.2,0.7,3.4,7.1,22.1,112.4,101.1,17.4,0.605,0.572,0.353,0.329,228,6.2,16.7,11.5,8,2.2,1.3,15.6,19.3,1.5,0.8,2.3,0.136,0.9,-0.4,0.5
Spencer Collins,Wofford,Guard,Swingman,0.818611447,0.2255566,Inactive,132,3882,9.2,22.3,0.414,6.3,14.1,0.448,2.9,8.2,0.356,5.9,7.6,0.781,6.6,3.1,1.5,0.3,3.3,4.4,27.4,105.4,103,16.1,0.527,0.48,0.369,0.34,1544,3.2,10.5,6.7,11.5,1.5,0.6,11.2,25.5,6.6,5,11.6,0.119,-0.1,-1.8,-1.9
Spencer Dinwiddie,Colorado,Guard,Game Manager,1.933348258,-0.025189112,Inactive,86,2590,6.8,16.1,0.42,4.1,9.2,0.446,2.7,7,0.386,9.8,11.8,0.83,6.7,5.3,2.3,0.7,3.6,4.2,26.1,121.1,99.2,20.9,0.599,0.504,0.432,0.733,1089,2,11.3,6.7,18.9,2.3,1.2,14.1,21.8,8.4,3.9,12.3,0.19,5.8,1.8,7.6
Spencer Dixon,Kennesaw State,Guard,Game Manager,2.35096224,-0.347562382,Inactive,124,3193,7.4,20,0.354,4.4,10.6,0.386,3,9.4,0.317,3.3,4.6,0.699,5.6,6.1,2.5,0.1,4.8,3.5,21.1,95.3,112.8,13.1,0.459,0.427,0.463,0.242,1128,3,8,5.4,22.6,2.5,0.2,17.9,23,2.1,0.6,2.7,0.034,-0.7,-4.6,-5.3
Spencer Eliason,North Dakota State,Forward,Versatile Forward,-2.207575023,0.739094428,Active,30,169,5.6,11.8,0.471,5.6,11.8,0.471,0,0,0,2.8,5.9,0.471,13.6,2.8,0.7,0.3,3.1,9.1,13.9,102.7,106.1,10.8,0.475,0.471,0,0.5,50,13.5,13.4,13.4,8.9,0.7,0.7,17.6,15.8,0.2,0.2,0.3,0.081,-3.4,-1,-4.4
Spencer Foley,Canisius,Guard,Swingman,0.873534255,0.132484007,Active,30,282,7.7,20,0.386,2,4,0.5,5.8,16.1,0.358,2.8,3,0.933,5,2.2,1,0.4,2.2,6.4,24,114.5,114.7,13.7,0.56,0.53,0.802,0.149,108,6.5,3.9,5.2,7.1,1,0.7,9.2,20.5,0.6,0.1,0.7,0.094,2.6,-5,-2.4
Spencer Goodman,North Dakota,Forward,Shooting Wing,0.4350043,0.090284441,Inactive,44,844,4.4,12,0.367,3.2,7.5,0.429,1.2,4.6,0.266,4.8,6.6,0.72,9.3,2.7,1.7,0.4,5.3,6,14.8,84.5,100.6,6.8,0.488,0.417,0.379,0.55,52,5,13.7,9.4,10.3,1.7,0.8,26,18.2,-0.1,0.3,0.2,0.011,-6.3,-2.6,-8.9
Spencer Haldeman,Northern Iowa,Guard,Swingman,1.737978429,0.473084797,Active,30,678,6.2,17.5,0.354,1.7,3.5,0.5,4.5,14.1,0.318,3.9,4.6,0.86,5.9,2,2.3,0.1,2.7,6.2,20.8,97.8,101.2,11.5,0.528,0.482,0.802,0.26,206,0.7,11.3,5.9,7.9,2.3,0.2,12.2,20.5,0.4,1,1.4,0.085,0.5,0,0.6
Spencer Johnson,Missouri-Kansas City,Forward,Versatile Forward,-1.480938204,2.239964869,Inactive,121,1806,7,15.9,0.444,4.2,8.2,0.513,2.8,7.7,0.346,3.3,5.3,0.648,15.2,1.3,1.6,0.7,2.2,6.2,20.1,114.6,105.7,17.3,0.539,0.515,0.409,0.345,593,9.9,22.2,15.7,4.6,1.6,1.2,11.5,17.8,5.2,2.4,7.6,0.12,2.2,-1.5,0.7
Spencer Krannitz,Central Michigan,Guard,Shooting Wing,-0.367544373,0.474314418,Inactive,45,299,6.7,22,0.306,3.3,6.9,0.471,3.5,15.1,0.23,2,2.6,0.769,8.8,0.6,0.8,1,1.8,7.3,19,88.1,113.6,7.5,0.407,0.384,0.685,0.12,83,5,14.1,9.1,2.2,0.8,2,7.3,21.6,-0.1,0.1,0,0,-4,-6.1,-10
Spencer Littleson,Duquesne,Guard,Swingman,2.093983589,0.311819114,Active,25,209,3.2,13.2,0.245,0.5,3,0.182,2.7,10.2,0.263,1.6,2.7,0.6,7.5,4.6,1.6,0,1.9,3.8,10.8,89.6,107.4,6.7,0.372,0.347,0.776,0.204,46,3.1,11.4,7.3,14.6,1.6,0,11.5,14.2,0,0.2,0.2,0.033,-2.1,-1.2,-3.2
Spencer Llewellyn,Pacific,Guard,Swingman,1.136128139,-0.351651613,Inactive,34,168,5.2,14.2,0.368,1.9,3.4,0.556,3.4,10.8,0.31,0.4,0.4,1,3,1.1,0.4,0.4,3.4,3.4,14.2,82.5,115.1,4.7,0.494,0.487,0.763,0.026,30,1.4,4.7,2.9,3.4,0.4,0.8,19,15.2,-0.1,0,-0.1,-0.017,-3.6,-3.8,-7.4
Spencer Mathis,Northern Colorado,Forward,Scoring Wing,-1.200616921,0.088498779,Inactive,32,345,4.7,12.5,0.378,4.4,10.5,0.419,0.3,2,0.167,2.4,4.9,0.483,9.5,2.9,1,1,2.5,10.6,12.2,92.7,116.7,6.8,0.41,0.392,0.162,0.392,84,7.3,11.6,9.4,8.9,1,2.1,14.6,15,0,0,0,0.004,-4,-2.4,-6.4
Spencer Parker,Bowling Green State,Forward,Shooting Wing,-0.034615767,0.391714645,Inactive,114,3015,7.8,17.5,0.448,6.7,13.7,0.489,1.2,3.8,0.301,6.2,8.7,0.712,9.5,2.7,1.3,0.6,4.6,4.9,23,100.1,103.1,14,0.532,0.481,0.219,0.497,1109,5.4,12.6,9,9.7,1.3,1.1,17.6,22.6,2.8,4,6.8,0.091,-1.3,-0.3,-1.6
Spencer Perrin,Eastern Kentucky,Forward,Shooting Wing,-0.652531174,0.049776501,Inactive,62,1723,9.4,18.3,0.514,8.5,15.5,0.548,0.9,2.8,0.329,4.2,6.1,0.689,11.9,5.3,2,1.8,3.3,5.5,23.9,113.4,101.9,20.8,0.565,0.539,0.154,0.332,658,6.3,18.4,12.3,18.1,2,3.3,13.5,21.8,4.3,2.2,6.5,0.151,2.1,0,2.2
Spencer Rivers,UC-Irvine,Guard,Game Manager,2.005256282,-0.567675294,Active,44,335,5,14.6,0.341,2.3,5.7,0.406,2.7,8.9,0.3,1.6,3.6,0.45,6.6,5.3,1.8,0.2,4.6,6,14.2,84.5,99.2,6.1,0.437,0.433,0.61,0.244,84,1,10.7,6.1,16.3,1.8,0.3,22.1,18,-0.2,0.6,0.4,0.045,-4.1,-0.3,-4.4
Spencer Turner,Belmont,Guard,Swingman,1.894407091,0.177820709,Inactive,81,463,6.7,18.1,0.371,1,1.9,0.533,5.7,16.2,0.352,0.9,1.5,0.583,5.6,4.2,0.9,0,2.5,3.4,20,108.9,110.2,12.1,0.531,0.528,0.895,0.084,151,3.6,8,5.9,12.8,0.9,0,11.9,18.8,0.7,0.3,1,0.086,1.6,-4.1,-2.5
Spencer Weisz,Princeton,Forward,Swingman,1.144189885,0.367300878,Active,119,3723,6.9,15.9,0.431,3.5,6.9,0.502,3.4,9,0.377,3.1,4.1,0.737,9.8,6.2,2.1,0.5,3.2,4,20.2,112.7,98.5,16.9,0.564,0.538,0.567,0.26,1304,3.1,16.5,9.9,20.3,2.1,1,15,18.8,7.2,6.6,13.8,0.148,2.2,1.3,3.5
Spenser Dalton,North Carolina,Guard,Swingman,2.320065079,1.698007761,Inactive,20,23,2.5,22.3,0.111,2.5,5,0.5,0,17.3,0,0,0,0,5,0,2.5,0,2.5,2.5,5,34.4,105.7,-8.9,0.111,0.111,0.778,0,2,5,4.6,4.8,0,2.5,0,10,20.6,-0.1,0,-0.1,-0.137,-8.4,-1.6,-10
Spike Albrecht,Michigan,Guard,Game Manager,2.399827242,-0.17834083,Active,144,2277,4.4,11.1,0.399,2.1,4.8,0.425,2.4,6.2,0.379,2.7,3.1,0.865,5.3,7.5,2,0.1,2.3,4.1,13.9,118.8,104.8,13.3,0.554,0.506,0.563,0.279,587,1.5,9,5.3,22.1,2,0.2,15.4,13.1,4.3,2.5,6.8,0.119,3.3,1.4,4.8
Staats Battle,North Carolina State,Guard,Versatile Forward,-0.46744155,2.692063303,Inactive,24,39,10.8,38.5,0.28,3.1,3.1,1,7.7,35.5,0.217,0,4.6,0,17,3.1,0,0,1.5,7.7,29.3,85.1,103.2,10.6,0.36,0.38,0.92,0.12,17,8.8,23.7,16.4,9.3,0,0,3.6,35.9,0,0,0,0.02,1,-8.6,-7.6
Stacey Poole,Kentucky,Guard,Shooting Wing,0.401100921,0.543557914,Inactive,57,373,6.4,18.5,0.345,5.4,13.9,0.388,1,4.6,0.214,4.8,7.5,0.63,9.5,2.8,1.5,0.3,3.6,6.1,18.5,87.3,101.9,8.6,0.419,0.372,0.248,0.407,109,4.6,13.6,9,9.2,1.5,0.6,14,21.9,-0.1,0.5,0.4,0.041,-3.7,-0.2,-3.8
Stacy Davis,Pepperdine,Forward,Versatile Forward,-1.325408338,1.145408959,Inactive,125,3941,9.4,20.3,0.461,8.3,17.3,0.48,1.1,3,0.352,7.8,10.1,0.769,15.3,3.3,1.3,1.3,4.6,4.3,27.5,107.1,101.6,20.4,0.548,0.487,0.149,0.496,1736,8.6,20.7,14.8,12.3,1.3,2.3,15.6,25.8,7.8,5.5,13.3,0.135,1,1.4,2.4
Stacy Wilson,Murray State,Forward,Swingman,1.380044571,-0.468724645,Inactive,63,1276,9.4,21.9,0.43,5.6,10.8,0.519,3.8,11.1,0.343,3.3,4.8,0.696,6.8,4.4,2.4,0.8,5.4,5.6,26,101,99.1,15.9,0.537,0.517,0.505,0.218,518,3.1,10.9,7,16.1,2.4,1.3,18.4,25.4,1.9,1.8,3.7,0.115,0.4,-0.6,-0.1
Stallon Saldivar,Northern Arizona,Guard,Game Manager,2.178587788,-0.527599462,Inactive,118,3117,3.6,9.9,0.362,2.4,5.7,0.418,1.2,4.2,0.286,2.2,2.8,0.776,7.6,9.7,2,0.1,4.2,3,10.6,97.5,106.9,11.2,0.47,0.423,0.424,0.283,765,2.2,14.3,8,29.5,2,0.2,26.9,13.4,2,2.2,4.2,0.054,-2,-1.3,-3.3
